	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg	location.latitude	location.longitude	placeId	road_name
1998	11917	1624671.0	2015-07-19	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.1619808709598525	46.20748343994211	Sèche	Route secondaire	1899-12-30 01:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501471.0	1118140.0	2015	7	19	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	46.20752338052206	6.161951234932952	ChIJRZfmSThljEcRBE9KzhiB3Sk	Quai Gustave-Ador 56
1999	11918	1623980.0	2015-07-17	Accident impliquant des piétons	Genève	Jour	Beau	Avec blessés légers	6.1300342169475766	46.21357718683157	Sèche	Autre	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2499017.0	1118858.0	2015	7	17	Influence / comportement du piéton	Comportement incorrect sur la voie piétonne	46.21360389674489	6.130062767008081	ChIJQ38ObsNkjEcRDZxIKf3qWOQ	Rue de la Servette 100
2000	11920	1668763.0	2015-11-03	Dérapage ou perte de maîtrise	Vandoeuvres	Jour	Couvert	Avec blessés graves	6.196662276686668	46.211811100532856	Sèche	Route secondaire	1899-12-30 07:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2504155.0	1118578.0	2015	11	3	Dépassement (circulation)	En dépassant de trop près (latéral)	46.21180715188935	6.196666304552277	ChIJeQBhSPJvjEcR0JTugS19vtc	Chemin Théodore-Bret 20-30
2001	11948	1680056.0	2015-11-30	Accident en parquant	Genève	Nuit	Pluie	Autres	6.1595828874631335	46.204757241310645	Mouillée	Route secondaire	1899-12-30 00:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501281.0	1117840.0	2015	11	30	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.20475364147335	6.1595757119464185	ChIJ77tGPjdljEcRcTQmkfZi5MU	Rue Du-Roveray 16-20
2002	11949	1692091.0	2015-12-31	Dérapage ou perte de maîtrise	Genève	Nuit	Couvert	Autres	6.141652212798232	46.21115621714343	Humide	Route principale	1899-12-30 06:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499909.0	1118574.0	2015	12	31	Etat / intention du conducteur	Influence de l'alcool	46.21115153444418	6.141625290362657	ChIJu8OzvdhkjEcRzKiwcKxBNx0	Rue de Montbrillant 5-1
2003	11950	1675793.0	2015-11-19	Accident en parquant	Bernex	Jour	Beau	Autres	6.083083834708633	46.178591648776205	Sèche	Autre	1899-12-30 13:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2495327.0	1115031.0	2015	11	19	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.178587471457995	6.083056350975569	ChIJxeF7D5l8jEcRJOv4xiUkVK0	Unnamed Road
2004	11951	1684612.0	2015-12-10	Accident impliquant des piétons	Le Grand-Saconnex	Nuit	Beau	Avec blessés légers	6.113904639711581	46.22345650884674	Sèche	Route secondaire	1899-12-30 19:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497791.0	1119977.0	2015	12	10	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	46.2234475564374	6.113885437230231	ChIJ11dO0pBkjEcRoIXWTuitUpg	Chemin des Corbillettes 20
2005	11952	1663262.0	2015-10-19	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.12571643097455	46.222253996210775	Sèche	Autre	1899-12-30 21:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2498700.0	1119828.0	2015	10	19	Inattention et distraction	Manque d'attention momentané	46.2222562060853	6.125718232025328	ChIJifnOg-tkjEcRMLaBk5ytV7s	Chemin Colladon 2-6
2006	11977	1562642.0	2015-02-20	Dérapage ou perte de maîtrise	Cologny	Nuit	Beau	Autres	6.172751924032575	46.21182428870928	Sèche	Route principale	1899-12-30 22:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2502310.0	1118609.0	2015	2	20	Vitesse	Inadaptée aux conditions de visibilité (réduite en raison du temps, de la luminosité)	46.21181813942463	6.172756837660438	ChIJ6wzIvENljEcREIDFKFkvl_I	Quai Gustave-Ador 2
2007	11978	1562491.0	2015-02-20	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Vernier	Jour	Beau	Autres	6.098665758030772	46.21747360022853	Sèche	Autoroute	1899-12-30 16:00:00	Vendredi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2496604.0	1119332.0	2015	2	20	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	46.21748559361679	6.098636497831316	ChIJqaapj19jjEcRGkOIYlvulRo	Route de Meyrin
2008	11979	1590501.0	2015-04-23	Accident en parquant	Hermance	Jour	Beau	Autres	6.244423634539117	46.30180750702904	Sèche	Route secondaire	1899-12-30 08:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2507993.0	1128524.0	2015	4	23	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.3018116691613	6.244427105127526	ChIJTcHdxftojEcRQGz2aNpJZbw	Rue du I'Eglise
2009	11980	1619067.0	2015-07-06	Dérapage ou perte de maîtrise	Carouge GE	Jour	Beau	Avec blessés légers	6.136428919882972	46.177088008272676	Sèche	Route secondaire	1899-12-30 10:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499443.0	1114794.0	2015	7	6	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)	46.17707897042248	6.1364399194398045	ChIJydHcOeB6jEcRBDeVZozY3kw	Unnamed Road
2010	11981	1611742.0	2015-06-18	Dérapage ou perte de maîtrise	Petit-Lancy	Aurore / crépuscule	Beau	Avec blessés légers	6.1240340594056235	46.17228382369931	Sèche	Route principale	1899-12-30 21:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498477.0	1114276.0	2015	6	18	Défectuosité technique du véhicule	Dégonflement / éclatement d'un pneu	46.17228593972521	6.124029587052172	ChIJQXxhiRp7jEcRnRGuHFYHKFE	Route de Saint-Julien
2011	11982	1635659.0	2015-08-14	Dérapage ou perte de maîtrise	Genève	Nuit	Pluie	Autres	6.146764918570509	46.21687387283944	Mouillée	Route secondaire	1899-12-30 00:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500314.0	1119203.0	2015	8	14	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)	46.21685653798974	6.1467407835684025	ChIJaTL_fh9ljEcRkuUIEESTQoc	Rue du Valais 7-3
2012	11983	1649819.0	2015-09-17	Accident impliquant des piétons	Genève	Aurore / crépuscule	Couvert	Avec blessés graves	6.140003417046111	46.22159158339275	Humide	Route secondaire	1899-12-30 07:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499801.0	1119736.0	2015	9	17	Influence / comportement du piéton	Traversée imprudente de la route (en marchant)	46.22155850392414	6.13996973698116	ChIJx38tVOFkjEcRILDffPus9hg	Avenue de France 40
2013	11984	1636887.0	2015-08-14	Accident en parquant	Vernier	Inconnu	Couvert	Autres	6.108506534768287	46.219983193285906	Humide	Route secondaire	1899-12-30 05:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497368.0	1119598.0	2015	8	14	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.219993472936935	6.108571983154747	ChIJuTRWZ5hkjEcRwJD4uRWxVEA	Rue Carqueron 1-10
2014	11985	1689218.0	2015-12-21	Accident en quittant une route	Vernier	Jour	Couvert	Avec blessés légers	6.111983647189351	46.221436633649894	Humide	Route principale	1899-12-30 15:00:00	Lundi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2497639.0	1119755.0	2015	12	21	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse	46.22143527911918	6.111982027243181	ChIJv-xocJdkjEcRUIFkMB00acM	Avenue Louis-Casaï
2015	11986	1682766.0	2015-12-06	Accident en traversant une route	Carouge GE	Nuit	Couvert	Avec blessés légers	6.128273341254232	46.18769078754158	Humide	Route principale	1899-12-30 03:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2498833.0	1115983.0	2015	12	6	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge	46.18769098490903	6.1282872795249235	ChIJj27YbCV7jEcRjEZ1Ytj4YDI	Route des Jeunes
2016	12029	1568589.0	2015-03-07	Accident en quittant une route	Genève	Nuit	Beau	Avec blessés légers	6.11642121103587	46.2057891425284	Sèche	Route principale	1899-12-30 20:00:00	Samedi	Non renseigné	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2497952.0	1118010.0	2015	3	7	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse	46.205918437510434	6.116356371519824	ChIJSVg9VrZkjEcRTg0_ixzp5JQ	Saint-Jean - Charmilles
2017	12092	1548424.0	2015-01-14	Accident en traversant une route	Genève	Jour	Couvert	Avec blessés légers	6.136854008826574	46.19829845604042	Humide	Route secondaire	1899-12-30 12:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499515.0	1117151.0	2015	1	14	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	46.19830369102442	6.136844610521545	ChIJpahG09RkjEcRQSUIqam6zEk	Rue des Bains 12-20
2018	12093	1571927.0	2015-03-15	Accident en traversant une route	Genève	Jour	Couvert	Avec blessés légers	6.16021444774622	46.19056745703771	Sèche	Route principale	1899-12-30 13:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501304.0	1116262.0	2015	3	15	Refus d'accorder la priorité	Priorité de droite	46.19058467574519	6.160233194932532	ChIJ2fSUJrZ6jEcRINsqpUilY-o	Champel
2019	12096	1562271.0	2015-02-14	Accident en parquant	Genève	Inconnu	Autre	Autres	6.158720749774084	46.20560216023584	Autre	Route secondaire	1899-12-30 10:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501216.0	1117935.0	2015	2	14	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.2056033833021	6.158723438428295	ChIJb5g5TzdljEcReGzuLM-jitE	Rue Du-Roveray 2-14
2020	12097	1578813.0	2015-03-17	Accident en parquant	Genève	Jour	Autre	Autres	6.131555838870457	46.225218764368755	Autre	Route secondaire	1899-12-30 12:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499156.0	1120150.0	2015	3	17	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.22521997757205	6.131557745056451	ChIJ5RJAAe9kjEcRcP6X_Z4A6cE	Avenue De-Budé 17-1
2021	12098	1546922.0	2015-01-10	Dérapage ou perte de maîtrise	Onex	Jour	Beau	Avec blessés légers	6.093049583146956	46.1846399683072	Humide	Route secondaire	1899-12-30 13:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2496108.0	1115690.0	2015	1	10	Vitesse	Inadaptée aux conditions de la route (mouillée, verglacée, gravillon, feuilles, etc.)	46.1846287692361	6.09313960346354	ChIJ6Y8IbV97jEcRUcn-lCunpmk	Chemin de la Traille 26-36
2022	12099	1573889.0	2015-02-28	Accident en parquant	Genève	Nuit	Beau	Autres	6.151086742708922	46.212244919155594	Sèche	Route principale	1899-12-30 22:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500639.0	1118683.0	2015	2	28	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.212251918095426	6.15108588704351	ChIJ_4-edyNljEcR4JsvwjGuvik	Rue de l'Ancien-Port 2-8
2023	12100	1558758.0	2015-02-11	Accident en traversant une route	Onex	Jour	Beau	Avec blessés légers	6.100752661959692	46.18375094518057	Sèche	Route principale	1899-12-30 10:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2496701.0	1115581.0	2015	2	11	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	46.18375133530821	6.100661114091609	ChIJa0QC-lx7jEcR9kqIoSLDFm4	Unnamed Road
2024	12101	1551090.0	2015-01-21	Accident en s'engageant sur une route	Vernier	Jour	Couvert	Avec blessés légers	6.115139497187724	46.21852270554815	Humide	Route secondaire	1899-12-30 12:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2497877.0	1119427.0	2015	1	21	Inobservation de signaux ou de la signalisation 	Inobservation d'un signal	46.21852942403263	6.115156833665428	ChIJjcqXHpZkjEcRtjz6Os9teJs	Avenue Louis-Casaï 16
2025	12102	1615820.0	2015-06-28	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Autres	6.142693286101319	46.20064188521932	Sèche	Route principale	1899-12-30 08:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499970.0	1117404.0	2015	6	28	Inattention et distraction	Manque d'attention momentané	46.20064670890466	6.142689493366731	ChIJDf_9USpljEcR4N4HlVsMAQI	Rue Jean-François Bartholoni 10
2026	12103	1594689.0	2015-05-08	Dérapage ou perte de maîtrise	Genève	Nuit	Pluie	Avec blessés graves	6.142824800362918	46.209262360356604	Mouillée	Route secondaire	1899-12-30 21:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2499996.0	1118362.0	2015	5	8	Inattention et distraction	Manque d'attention momentané	46.20926133228132	6.142830317081763	ChIJ8dLUdSdljEcRXvIfXLPSXXc	Place de Cornavin
2027	12104	1604098.0	2015-05-29	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	La Croix-de-Rozon	Jour	Beau	Autres	6.135372361253247	46.14603675964658	Sèche	Route principale	1899-12-30 14:00:00	Vendredi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2499304.0	1111344.0	2015	5	29	Dépassement (circulation)	En dépassant de trop près (latéral)	46.146069802663156	6.135304591108498	ChIJo_crv056jEcRpiv-0UxeJvQ	Unnamed Road
2028	12105	1614977.0	2015-06-13	Accident en parquant	Vernier	Jour	Beau	Autres	6.099392503637701	46.20375292916807	Sèche	Autre	1899-12-30 18:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2496634.0	1117806.0	2015	6	13	Autres mouvements dans la circulation	Marche arrière imprudente	46.20375401562684	6.099392897370041	ChIJV6KJzKtkjEcRgKpijRJfqo4	Avenue du Lignon
2029	12106	1586124.0	2015-04-18	Dérapage ou perte de maîtrise	Thônex	Nuit	Pluie	Autres	6.199242446024897	46.19299133349596	Mouillée	Route principale	1899-12-30 02:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2504321.0	1116483.0	2015	4	18	Vitesse	Inadaptée aux conditions de la route (mouillée, verglacée, gravillon, feuilles, etc.)	46.193001068625705	6.199191167714808	ChIJh1qryB1wjEcRAvDTNNp71iA	Avenue de Thônex 4-6
2030	12107	1579661.0	2015-04-01	Accident en parquant	Carouge GE	Jour	Beau	Autres	6.134263860136675	46.18690552550571	Sèche	Route principale	1899-12-30 13:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499294.0	1115888.0	2015	4	1	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.18690757259725	6.134218543394287	ChIJfwodUiZ7jEcRYR3vk0qR_UA	Rue des Caroubiers 19-13
2031	12108	1594506.0	2015-05-08	Accident en parquant	Thônex	Jour	Beau	Autres	6.202546464491262	46.19239781942448	Sèche	Autre	1899-12-30 14:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2504575.0	1116413.0	2015	5	8	Autres mouvements dans la circulation	Marche arrière imprudente	46.19240094362405	6.202527838511343	ChIJ17OlVh5wjEcR4vCzu2OWy3g	Avenue Adrien-Jeandin 4-6
2032	12109	1618150.0	2015-07-02	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.155997815667027	46.20018215131225	Sèche	Route principale	1899-12-30 21:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500996.0	1117336.0	2015	7	2	Inattention et distraction	Manque d'attention momentané	46.20018106705186	6.15599280124959	ChIJK0A0kTNljEcRghOQeI4N-D8	Rue Adrien-Lachenal 5
2033	12110	1608217.0	2015-06-09	Accident en parquant	Meyrin	Nuit	Beau	Autres	6.0614136868483035	46.22676888776561	Sèche	Autre	1899-12-30 05:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2493748.0	1120415.0	2015	6	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.226791959003656	6.061381955980113	ChIJtcJsGhxjjEcR8kmllsJtmY8	Rue de Veyrot 6-8
2034	12111	1607596.0	2015-06-09	Dérapage ou perte de maîtrise	Vernier	Jour	Couvert	Avec blessés légers	6.110228351903559	46.20468175617387	Sèche	Route principale	1899-12-30 08:00:00	Mardi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497472.0	1117895.0	2015	6	9	Inattention et distraction	Manque d'attention momentané	46.20468012834765	6.110206085808383	ChIJ68CdgbFkjEcRyS8J9KcFuFw	Avenue de l'Ain
2035	12112	1600478.0	2015-05-22	Dérapage ou perte de maîtrise	Vessy	Nuit	Beau	Autres	6.166123837258657	46.18438151911077	Sèche	Route secondaire	1899-12-30 23:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501749.0	1115567.0	2015	5	22	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)	46.184372560749686	6.166122416203723	ChIJ9ZS4zrt6jEcRQqoFA5zC7xg	Route de Vessy 31-29
2036	12175	1608539.0	2015-06-11	Accident par tamponnement	Vernier	Jour	Beau	Autres	6.0848360941803445	46.22008860294457	Sèche	Route principale	1899-12-30 12:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2495542.0	1119641.0	2015	6	11	Inattention et distraction	Manque d'attention momentané	46.22011667814672	6.084850178435769	ChIJ8Wf73mljjEcRPyomHRqOkJs	Route du Nant-d'Avril 36-40
2037	12176	1603194.0	2015-05-30	Dérapage ou perte de maîtrise	Petit-Lancy	Nuit	Beau	Avec blessés légers	6.124489792754687	46.194169491312245	Sèche	Route principale	1899-12-30 02:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2498553.0	1116708.0	2015	5	30	Etat / intention du conducteur	Influence de l'alcool	46.19413272979197	6.124488522508912	ChIJh_xh1zN7jEcRirMEpWm9-jc	Route de Saint-Georges
2038	12177	1655407.0	2015-10-01	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Petit-Lancy	Jour	Beau	Autres	6.1121649139636745	46.186908698549054	Sèche	Route secondaire	1899-12-30 09:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2497588.0	1115917.0	2015	10	1	Dépassement (situation)	Franchissement de la ligne de sécurité	46.18690013899611	6.112180459155552	ChIJ94aX_EZ7jEcR4o4RqvhkuTo	Square Clair-Matin 4-2
2039	12178	1638879.0	2015-08-22	Accident en traversant une route	Genève	Nuit	Beau	Autres	6.140045234497359	46.200845352915294	Sèche	Route secondaire	1899-12-30 04:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499766.0	1117430.0	2015	8	22	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge	46.20084254596485	6.140068529241737	ChIJ1xodhtVkjEcR8SFnFjdZ6yg	Avenue du Mail 1
2040	12179	1660144.0	2015-10-12	Autres	Genève	Jour	Couvert	Avec blessés légers	6.134412553491925	46.203398458492295	Sèche	Route secondaire	1899-12-30 15:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499336.0	1117721.0	2015	10	12	Vitesse	Poursuite, course	46.20340592602265	6.134407053207372	ChIJOUyGW9FkjEcR-UgMOZpOY0I	Jonction
2041	12180	1656020.0	2015-10-02	Accident en parquant	Genève	Jour	Beau	Autres	6.135118983573354	46.20365853433047	Sèche	Route principale	1899-12-30 14:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499391.0	1117749.0	2015	10	2	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.20368435647618	6.135094631560865	ChIJSXM_TNFkjEcRI3ADTd7jY7s	Jonction
2042	12181	1649799.0	2015-09-14	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Beau	Autres	6.147721419769766	46.220258629009706	Sèche	Route secondaire	1899-12-30 21:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500394.0	1119578.0	2015	9	14	Dépassement (circulation)	En dépassant de trop près (latéral)	46.22025719215122	6.147731542836497	ChIJn5dwjB5ljEcRtJNOA00Nm0Y	Avenue Blanc 36-38
2043	12182	1632968.0	2015-08-07	Accident en parquant	Thônex	Jour	Beau	Autres	6.2009916226827135	46.19582651228148	Sèche	Route principale	1899-12-30 08:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504461.0	1116796.0	2015	8	7	Inattention et distraction	Manque d'attention momentané	46.195911542306604	6.20096988112595	ChIJl8tCkeFvjEcRIM0_n11-3tk	Route de Jussy 15
2044	12183	1652303.0	2015-09-21	Accident en parquant	Vernier	Jour	Beau	Autres	6.087857485825473	46.22055665900637	Sèche	Route secondaire	1899-12-30 12:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2495776.0	1119689.0	2015	9	21	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.220528793262574	6.087868582777642	ChIJOUctDmhjjEcRCi4z2sMONaM	Chemin des Batailles
