	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg
1616	9844	1629032.0	2015-07-22	Accident en parquant	Genève	Nuit	Pluie	Autres	6.155538033650728	46.19770280165853	Mouillée	Route secondaire	1899-12-30 22:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500956.0	1117061.0	2015	7	22	Autres mouvements dans la circulation	Marche arrière imprudente
1617	9846	1689938.0	2015-12-21	Accident en parquant	Le Grand-Saconnex	Nuit	Beau	Autres	6.123229622072178	46.2323555248432	Sèche	Autre	1899-12-30 17:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498527.0	1120954.0	2015	12	21	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
1618	9849	1673560.0	2015-11-14	Accident impliquant des piétons	Versoix	Nuit	Beau	Avec blessés légers	6.168136903815939	46.27457006767909	Sèche	Route secondaire	1899-12-30 21:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2502067.0	1125589.0	2015	11	14	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons
1619	9852	1678725.0	2015-11-26	Accident par tamponnement	Plan-les-Ouates	Nuit	Couvert	Avec blessés légers	6.1183853930015735	46.16224030808188	Humide	Autoroute	1899-12-30 17:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2498022.0	1113167.0	2015	11	26	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
1620	9855	1679665.0	2015-11-29	Collision frontale	Genève	Nuit	Couvert	Autres	6.143100669314389	46.18897768057005	Sèche	Route principale	1899-12-30 00:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2499980.0	1116107.0	2015	11	29	Dépassement (circulation)	En dépassant de trop près (latéral)
1621	9856	1680638.0	2015-12-01	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés légers	6.151075540963971	46.1908233771316	Sèche	Route secondaire	1899-12-30 14:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2500599.0	1116302.0	2015	12	1	Autres mouvements dans la circulation	Marche arrière imprudente
1622	9858	1661562.0	2015-10-16	Accident en parquant	Genève	Aurore / crépuscule	Couvert	Autres	6.1274532141570734	46.20613381105405	Sèche	Route secondaire	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498804.0	1118034.0	2015	10	16	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
1623	9859	1642616.0	2015-08-30	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Le Grand-Saconnex	Jour	Beau	Autres	6.12814428679091	46.245215238144056	Sèche	Autoroute	1899-12-30 15:00:00	Dimanche	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498930.0	1122377.0	2015	8	30	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
1624	9860	1679290.0	2015-11-27	Dérapage ou perte de maîtrise	Vernier	Nuit	Beau	Autres	6.105557625083128	46.20227847460283	Humide	Route principale	1899-12-30 22:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2497107.0	1117634.0	2015	11	27	Autres mouvements dans la circulation	Marche arrière imprudente
1625	9870	1556376.0	2015-02-04	Accident en s'engageant sur une route	Genève	Aurore / crépuscule	Couvert	Avec blessés légers	6.134102632480035	46.197951783355236	Sèche	Route principale	1899-12-30 17:00:00	Mercredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2499302.0	1117116.0	2015	2	4	Refus d'accorder la priorité	Refus d'accorder la priorité en entrant dans le trafic (depuis un chemin rural, forestier, etc.)
1626	9871	1612578.0	2015-06-20	Dérapage ou perte de maîtrise	Conches	Jour	Beau	Avec blessés graves	6.189460889832988	46.19696795013065	Sèche	Route principale	1899-12-30 18:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2503573.0	1116937.0	2015	6	20	Etat / intention du conducteur	Influence de l'alcool
1627	9872	1588052.0	2015-04-23	Accident impliquant des piétons	Chêne-Bourg	Jour	Beau	Avec blessés légers	6.193322721749527	46.193528913790864	Sèche	Route secondaire	1899-12-30 07:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2503865.0	1116550.0	2015	4	23	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons
1628	9873	1689282.0	2015-12-21	Dérapage ou perte de maîtrise	Thônex	Aurore / crépuscule	Couvert	Autres	6.217070543581291	46.21019856218039	Mouillée	Route secondaire	1899-12-30 16:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2505727.0	1118374.0	2015	12	21	Influence / comportement du piéton	Non-utilisation du passage pour piétons (à moins de 50 m)
1629	9906	1564406.0	2015-02-24	Accident en parquant	Vernier	Jour	Couvert	Autres	6.099145027593767	46.20696189063003	Sèche	Route secondaire	1899-12-30 10:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2496621.0	1118163.0	2015	2	24	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
1630	9907	1602229.0	2015-05-27	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés graves	6.159587808585084	46.20289495972452	Sèche	Route secondaire	1899-12-30 19:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2501278.0	1117633.0	2015	5	27	Entretien insuffisant du véhicule	Autre facteur dû à un entretien défectueux
1631	9908	1603086.0	2015-05-27	Accident en parquant	Genève	Inconnu	Beau	Autres	6.14058961397682	46.20952456749535	Sèche	Autre	1899-12-30 18:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499824.0	1118394.0	2015	5	27	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
1632	9909	1612618.0	2015-06-20	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Plan-les-Ouates	Nuit	Beau	Autres	6.117680371974429	46.168349914599624	Sèche	Route principale	1899-12-30 21:00:00	Samedi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2497979.0	1113847.0	2015	6	20	Dépassement (circulation)	En dépassant de trop près (latéral)
1633	9910	1588840.0	2015-04-24	Accident en traversant une route	Meyrin	Jour	Beau	Avec blessés légers	6.0870392790085415	46.224793422752164	Sèche	Route principale	1899-12-30 17:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2495721.0	1120161.0	2015	4	24	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge
1634	9911	1626654.0	2015-07-23	Accident en parquant	Genève	Jour	Beau	Autres	6.161417401726951	46.2038873411707	Sèche	Route secondaire	1899-12-30 15:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501421.0	1117741.0	2015	7	23	Autres mouvements dans la circulation	Marche arrière imprudente
1635	9975	1620988.0	2015-07-10	Accident par tamponnement	Carouge GE	Jour	Beau	Avec blessés légers	6.152589561572993	46.18376916134667	Sèche	Route principale	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500703.0	1115516.0	2015	7	10	Inattention et distraction	Manque d'attention momentané
1636	9977	1630072.0	2015-07-31	Accident par tamponnement	Bellevue	Jour	Couvert	Autres	6.134993527581944	46.25700844349711	Sèche	Autoroute	1899-12-30 15:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499480.0	1123679.0	2015	7	31	Inattention et distraction	Manque d'attention momentané
1637	9978	1689715.0	2015-12-22	Accident en traversant une route	Carouge GE	Nuit	Beau	Avec blessés légers	6.135393601734921	46.18354477151979	Sèche	Route secondaire	1899-12-30 18:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499375.0	1115513.0	2015	12	22	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'
1638	10163	1661906.0	2015-10-16	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Couvert	Autres	6.141526964150838	46.190327111434996	Sèche	Route principale	1899-12-30 21:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499861.0	1116259.0	2015	10	16	Etat / intention du conducteur	Influence de l'alcool
1639	10164	1682352.0	2015-12-05	Accident par tamponnement	Carouge GE	Nuit	Couvert	Autres	6.13560365302561	46.18937714877672	Sèche	Route secondaire	1899-12-30 00:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499402.0	1116161.0	2015	12	5	Autres mouvements dans la circulation	Marche arrière imprudente
1640	10165	1689219.0	2015-12-21	Accident par tamponnement	Genève	Jour	Pluie	Avec blessés légers	6.1493652222809825	46.22199581352318	Mouillée	Route principale	1899-12-30 15:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2500524.0	1119769.0	2015	12	21	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
1641	10166	1657157.0	2015-10-05	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Versoix	Jour	Couvert	Autres	6.145484932343698	46.286503776871776	Humide	Autoroute	1899-12-30 15:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2500343.0	1126944.0	2015	10	5	Dépassement (circulation)	En dépassant de trop près (latéral)
1642	10167	1676203.0	2015-11-20	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Couvert	Autres	6.132602785205043	46.189729305614534	Sèche	Route principale	1899-12-30 14:00:00	Vendredi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499171.0	1116204.0	2015	11	20	Dépassement (circulation)	En dépassant de trop près (latéral)
1643	10168	1665414.0	2015-10-26	Accident par tamponnement	Meyrin	Jour	Couvert	Autres	6.077358244222901	46.23092097471154	Sèche	Route principale	1899-12-30 13:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2494986.0	1120855.0	2015	10	26	Autres mouvements dans la circulation	Arrêt (freinage) sans raison sur la chaussée, arrêt intempestif
1644	10275	1555181.0	2015-02-01	Dérapage ou perte de maîtrise	Anières	Jour	Beau	Autres	6.233744170828448	46.28643577169975	Sèche	Route principale	1899-12-30 11:00:00	Dimanche	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2507144.0	1126828.0	2015	2	1	Inattention et distraction	Manque d'attention momentané
1645	10276	1611394.0	2015-06-18	Dérapage ou perte de maîtrise	Genève	Aurore / crépuscule	Beau	Autres	6.1467921096900975	46.21081931914244	Sèche	Route secondaire	1899-12-30 05:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500305.0	1118530.0	2015	6	18	Etat / intention du conducteur	Influence de l'alcool
1646	10277	1588102.0	2015-04-23	Accident par tamponnement	Genève	Jour	Beau	Avec blessés légers	6.151150405123543	46.21667208076204	Sèche	Route principale	1899-12-30 09:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500652.0	1119175.0	2015	4	23	Inattention et distraction	Manque d'attention momentané
1647	10278	1603591.0	2015-05-31	Dérapage ou perte de maîtrise	Carouge GE	Nuit	Beau	Autres	6.135843315813992	46.178286819764615	Sèche	Route principale	1899-12-30 01:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499400.0	1114928.0	2015	5	31	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
1648	10279	1611589.0	2015-06-18	Dérapage ou perte de maîtrise	Bernex	Jour	Beau	Autres	6.087515585695624	46.1785008816753	Sèche	Route principale	1899-12-30 14:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495669.0	1115015.0	2015	6	18	Inattention et distraction	Distraction par le maniement d'appareils électroniques (système de navigation, radio-émetteur, téléviseur, radio / cassettes / CD)
1649	10280	1672936.0	2015-11-13	Accident en traversant une route	Genève	Jour	Couvert	Avec blessés légers	6.1406538740735135	46.207375062662265	Sèche	Route secondaire	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499825.0	1118155.0	2015	11	13	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'
1650	10323	1557045.0	2015-02-06	Accident en s'engageant sur une route	Plan-les-Ouates	Jour	Couvert	Autres	6.100055800197366	46.167323332587245	Sèche	Route secondaire	1899-12-30 12:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2496616.0	1113756.0	2015	2	6	Inattention et distraction	Manque d'attention momentané
1651	10326	1548865.0	2015-01-15	Accident par tamponnement	Conches	Jour	Beau	Avec blessés légers	6.171408629781802	46.19439145187853	Sèche	Route principale	1899-12-30 13:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2502175.0	1116673.0	2015	1	15	Inattention et distraction	Manque d'attention momentané
1652	10327	1564999.0	2015-02-27	Dérapage ou perte de maîtrise	Genève	Nuit	Pluie	Autres	6.161688140535642	46.19732274656197	Mouillée	Route principale	1899-12-30 04:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501430.0	1117011.0	2015	2	27	Etat / intention du conducteur	Influence de l'alcool
1653	10328	1573091.0	2015-03-18	Collision frontale	Genthod	Jour	Beau	Avec blessés légers	6.159322559211027	46.271465654603105	Sèche	Route secondaire	1899-12-30 08:00:00	Mercredi	Non renseigné	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501382.0	1125255.0	2015	3	18	Circulation à droite / à gauche et présélectionnement	Croisement longitudinal non conforme ou circulation trop à gauche
1654	10350	1662246.0	2015-09-21	Accident par tamponnement	Meyrin	Jour	Beau	Autres	6.085062056987094	46.230797687549355	Sèche	Route principale	1899-12-30 10:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495580.0	1120831.0	2015	9	21	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
1655	10351	1643647.0	2015-09-02	Accident impliquant des piétons	Meyrin	Jour	Beau	Avec blessés graves	6.0557121648116405	46.23330298578857	Sèche	Route principale	1899-12-30 06:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2493321.0	1121149.0	2015	9	2	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons
1656	10352	1642161.0	2015-08-29	Accident par tamponnement	Carouge GE	Jour	Beau	Avec blessés graves	6.14624624040483	46.181438448528795	Sèche	Route principale	1899-12-30 12:00:00	Samedi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500209.0	1115265.0	2015	8	29	Utilisation inadéquate du véhicule	Manoeuvres incorrectes dans le véhicule ()
1657	10353	1649248.0	2015-09-15	Dérapage ou perte de maîtrise	Carouge GE	Jour	Couvert	Autres	6.138779494253956	46.178446658082244	Sèche	Route secondaire	1899-12-30 20:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2499627.0	1114942.0	2015	9	15	Inattention et distraction	Manque d'attention momentané
1658	10354	1641243.0	2015-08-27	Accident par tamponnement	Conches	Jour	Beau	Autres	6.186623899764274	46.19807908499258	Sèche	Route secondaire	1899-12-30 15:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2503356.0	1117064.0	2015	8	27	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
1659	10355	1623610.0	2015-07-16	Accident par tamponnement	Versoix	Jour	Beau	Avec blessés graves	6.1686462795985	46.27498065150071	Sèche	Route secondaire	1899-12-30 16:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2502107.0	1125634.0	2015	7	16	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
1660	10356	1681644.0	2015-12-03	Accident par tamponnement	Plan-les-Ouates	Nuit	Couvert	Avec blessés légers	6.1226903355154665	46.152340128873476	Humide	Route principale	1899-12-30 17:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2498336.0	1112061.0	2015	12	3	Etat / intention du conducteur	Influence de l'alcool
1661	10357	1669849.0	2015-11-05	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Chancy	Jour	Beau	Autres	5.97109046569776	46.148263986855675	Sèche	Route secondaire	1899-12-30 16:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2486617.0	1111816.0	2015	11	5	Dépassement (circulation)	En dépassant de trop près (latéral)
1662	10361	1699372.0	2015-11-25	Accident par tamponnement	Genève	Nuit	Couvert	Autres	6.138351473455776	46.19744303295779	Sèche	Route secondaire	1899-12-30 18:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2499629.0	1117054.0	2015	11	25	Cause inconnue	Cause inconnue
1663	10362	1678379.0	2015-11-26	Accident en parquant	Genève	Nuit	Couvert	Autres	6.147357391468283	46.21157252604666	Sèche	Route secondaire	1899-12-30 02:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500350.0	1118613.0	2015	11	26	Autres mouvements dans la circulation	Marche arrière imprudente
1664	10363	1686738.0	2015-12-16	Accident impliquant des piétons	Genève	Jour	Couvert	Avec blessés graves	6.141966210532782	46.196899846185346	Humide	Route secondaire	1899-12-30 13:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2499907.0	1116989.0	2015	12	16	Influence / comportement du piéton	Non-respect de la signalisation lumineuse
1665	10364	1681511.0	2015-12-03	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés graves	6.136102275517472	46.220493995343254	Sèche	Route secondaire	1899-12-30 14:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2499498.0	1119619.0	2015	12	3	Inattention et distraction	Manque d'attention momentané
1666	10365	1687990.0	2015-12-18	Accident par tamponnement	Genève	Jour	Couvert	Autres	6.1418728807831995	46.2084237154077	Sèche	Route principale	1899-12-30 13:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2499921.0	1118270.0	2015	12	18	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
1667	10366	1661678.0	2015-10-16	Dérapage ou perte de maîtrise	Genève	Jour	Couvert	Autres	6.147728706946113	46.212854323810376	Sèche	Route secondaire	1899-12-30 13:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2500381.0	1118755.0	2015	10	16	Inattention et distraction	Manque d'attention momentané
1668	10380	1569760.0	2015-03-10	Accident par tamponnement	Genève	Jour	Couvert	Avec blessés légers	6.145709078057554	46.19532337868074	Sèche	Route secondaire	1899-12-30 14:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2500193.0	1116809.0	2015	3	10	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
1669	10381	1556438.0	2015-02-04	Accident impliquant des piétons	Genève	Nuit	Beau	Avec blessés légers	6.143137379111153	46.1890680704533	Sèche	Route secondaire	1899-12-30 19:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499983.0	1116117.0	2015	2	4	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons
1670	10382	1562282.0	2015-02-20	Accident en traversant une route	Cologny	Jour	Beau	Autres	6.1810168456619765	46.21588428022302	Sèche	Route secondaire	1899-12-30 09:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2502955.0	1119050.0	2015	2	20	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'
1671	10383	1588272.0	2015-04-23	Dérapage ou perte de maîtrise	Carouge GE	Jour	Beau	Autres	6.135097884250234	46.18237176526158	Sèche	Route secondaire	1899-12-30 15:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2499350.0	1115383.0	2015	4	23	Autres mouvements dans la circulation	Marche arrière imprudente
1672	10384	1619261.0	2015-07-06	Accident en traversant une route	Vernier	Jour	Beau	Avec blessés légers	6.110865295293544	46.21680807267547	Sèche	Route secondaire	1899-12-30 15:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497544.0	1119242.0	2015	7	6	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'
