	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg	road_name
1435	9089	1606312.0	2015-06-06	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.138878277493942	46.19003571278762	Sèche	Route secondaire	1899-12-30 02:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499656.0	1116230.0	2015	6	6	Etat / intention du conducteur	Influence de l'alcool	Rue Simon-Durand 12
1436	9090	1618573.0	2015-07-04	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.115498220397982	46.21177024844346	Sèche	Route principale	1899-12-30 22:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497892.0	1118676.0	2015	7	4	Etat / intention du conducteur	Influence de l'alcool	Avenue Edmond-Vaucher 6-8
1437	9091	1583308.0	2015-04-12	Dérapage ou perte de maîtrise	Bellevue	Nuit	Beau	Autres	6.141647467360357	46.25482684683187	Sèche	Route secondaire	1899-12-30 05:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2499989.0	1123428.0	2015	4	12	Inattention et distraction	Manque d'attention momentané	Chemin de la Roselière 10
1438	9092	1606984.0	2015-06-07	Accident en traversant une route	Carouge GE	Jour	Beau	Autres	6.128353424961767	46.18759275254672	Sèche	Route principale	1899-12-30 18:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498839.0	1115972.0	2015	6	7	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge	Route des Jeunes
1439	9093	1599700.0	2015-05-20	Accident en parquant	Petit-Lancy	Jour	Couvert	Autres	6.110050097389117	46.18863819995747	Sèche	Autre	1899-12-30 10:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497428.0	1116112.0	2015	5	20	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Unnamed Road
1440	9094	1601179.0	2015-05-25	Accident en parquant	Genève	Jour	Beau	Autres	6.147778879360353	46.21074064393612	Sèche	Route secondaire	1899-12-30 08:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500381.0	1118520.0	2015	5	25	Autres mouvements dans la circulation	Marche arrière imprudente	Rue de Monthoux 29-21
1441	9095	1618912.0	2015-06-26	Accident en parquant	Genève	Jour	Autre	Autres	6.133491728327407	46.201273550612456	Sèche	Route secondaire	1899-12-30 08:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499261.0	1117486.0	2015	6	26	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue Michel-Simon
1442	9096	1608188.0	2015-06-10	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Autres	6.128559859281496	46.22582280673443	Sèche	Route secondaire	1899-12-30 15:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498926.0	1120221.0	2015	6	10	Autres mouvements dans la circulation	Marche arrière imprudente	Avenue De-Budé
1443	9097	1581753.0	2015-04-08	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Confignon	Jour	Beau	Avec blessés légers	6.091417861351411	46.17939327781361	Sèche	Route principale	1899-12-30 13:00:00	Mercredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2495972.0	1115109.0	2015	4	8	Inattention et distraction	Manque d'attention momentané	Route de Chancy 189-181
1444	9098	1619756.0	2015-07-07	Accident par tamponnement	Genève	Jour	Beau	Avec blessés légers	6.1452383359933185	46.21294276504858	Sèche	Route secondaire	1899-12-30 17:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2500189.0	1118768.0	2015	7	7	Inattention et distraction	Manque d'attention momentané	Pâquis-Nations
1445	9099	1599961.0	2015-05-21	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Vernier	Aurore / crépuscule	Beau	Autres	6.089944798600713	46.21374394748381	Sèche	Autoroute	1899-12-30 19:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495924.0	1118929.0	2015	5	21	Circulation à droite / à gauche et présélectionnement	Autre attitude fautive en circulant à droite / gauche ou dans le présélectionnement	Tunnel de Vernier
1446	9163	1607097.0	2015-06-08	Accident impliquant des piétons	Thônex	Jour	Beau	Avec blessés légers	6.20758928720662	46.196825368661315	Sèche	Route principale	1899-12-30 07:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2504972.0	1116899.0	2015	6	8	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	Route de Jussy
1447	9164	1654428.0	2015-09-28	Accident en s'engageant sur une route	Petit-Lancy	Jour	Beau	Autres	6.128243262330277	46.173880276235856	Sèche	Route secondaire	1899-12-30 17:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2498805.0	1114448.0	2015	9	28	Inattention et distraction	Manque d'attention momentané	Chemin des Anémones 2-8
1448	9165	1648381.0	2015-09-13	Accident en parquant	Genève	Nuit	Pluie	Autres	6.158029321560919	46.2030482193777	Mouillée	Route secondaire	1899-12-30 20:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501158.0	1117652.0	2015	9	13	Autres mouvements dans la circulation	Marche arrière imprudente	Rue de la Mairie 5
1449	9166	1655244.0	2015-09-25	Accident en parquant	Le Grand-Saconnex	Inconnu	Beau	Autres	6.120293828201145	46.23954577682221	Sèche	Autre	1899-12-30 16:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498314.0	1121757.0	2015	9	25	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Unnamed Road
1450	9167	1656251.0	2015-10-03	Accident en quittant une route	Genève	Nuit	Beau	Avec blessés légers	6.1635063248289566	46.20211161177447	Sèche	Route principale	1899-12-30 05:00:00	Samedi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2501579.0	1117541.0	2015	10	3	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse	Route de Frontenex 58
1451	9168	1646150.0	2015-09-08	Accident en parquant	Meyrin	Jour	Beau	Autres	6.066328514109126	46.22875410486081	Sèche	Autre	1899-12-30 08:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2494131.0	1120629.0	2015	9	8	Autres mouvements dans la circulation	Marche arrière imprudente	Avenue Jacob-Daniel-Maillard
1452	9169	1651022.0	2015-09-20	Dérapage ou perte de maîtrise	Satigny	Nuit	Couvert	Autres	6.044341391071187	46.20046790031564	Humide	Route principale	1899-12-30 02:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2492379.0	1117515.0	2015	9	20	Etat / intention du conducteur	Influence de l'alcool	Route d'Aire-la-Ville 130
1453	9170	1650883.0	2015-09-19	Dérapage ou perte de maîtrise	Genève	Jour	Pluie	Avec blessés légers	6.1195681313023975	46.21601944105364	Mouillée	Route principale	1899-12-30 17:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498214.0	1119143.0	2015	9	19	Inattention et distraction	Manque d'attention momentané	Route de Meyrin 47
1454	9171	1637018.0	2015-08-17	Dérapage ou perte de maîtrise	Chancy	Nuit	Beau	Autres	5.9718903482484045	46.14019495797026	Sèche	Route secondaire	1899-12-30 01:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2486662.0	1110918.0	2015	8	17	Défectuosité technique du véhicule	Dégonflement / éclatement d'un pneu	Route de Valleiry 80
1455	9172	1660831.0	2015-10-14	Dérapage ou perte de maîtrise	Anières	Jour	Beau	Autres	6.241314631971758	46.27150079744396	Sèche	Route principale	1899-12-30 12:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2507702.0	1125159.0	2015	10	14	Inattention et distraction	Manque d'attention momentané	Route de Thonon
1456	9173	1638228.0	2015-08-20	Accident par tamponnement	Meyrin	Jour	Beau	Autres	6.052064671838071	46.23449083580265	Sèche	Route principale	1899-12-30 15:00:00	Jeudi	A l'extérieur d'une localité	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2493042.0	1121286.0	2015	8	20	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Route de Meyrin 388-392
1457	9174	1657222.0	2015-10-05	Dérapage ou perte de maîtrise	Thônex	Jour	Pluie	Avec blessés graves	6.203719917252879	46.19377817309842	Mouillée	Route principale	1899-12-30 17:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2504668.0	1116565.0	2015	10	5	Etat / intention du conducteur	Influence de l'alcool	Avenue Tronchet 4-8
1458	9175	1663075.0	2015-10-19	Accident en parquant	Vandoeuvres	Aurore / crépuscule	Beau	Autres	6.1915303056989694	46.21972561200956	Sèche	Route secondaire	1899-12-30 17:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2503773.0	1119464.0	2015	10	19	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Chemin des Hauts-Crêts 125
1459	9177	1684443.0	2015-12-09	Accident en parquant	Carouge GE	Inconnu	Autre	Autres	6.138741712376344	46.1865343715498	Sèche	Autre	1899-12-30 17:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499639.0	1115841.0	2015	12	9	Trafic de cycles et cyclomoteurs	Circuler le long du trottoir ou de la voie piétonne	Rue Jacques-Dalphin 10-14
1460	9178	1667111.0	2015-10-30	Accident par tamponnement	Plan-les-Ouates	Jour	Beau	Autres	6.117272010628519	46.16810221424821	Sèche	Route principale	1899-12-30 08:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2497947.0	1113820.0	2015	10	30	Inattention et distraction	Manque d'attention momentané	Route de Saint-Julien 148-150
1461	9179	1671942.0	2015-11-10	Accident impliquant des piétons	Genève	Nuit	Beau	Avec blessés légers	6.147807721907469	46.1936919988585	Sèche	Route secondaire	1899-12-30 19:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500352.0	1116625.0	2015	11	10	Influence / comportement du piéton	Non-respect de la signalisation lumineuse	Rue Gabrielle-Perret-Gentil
1462	9180	1668348.0	2015-11-02	Dérapage ou perte de maîtrise	Bellevue	Jour	Beau	Autres	6.153082648592623	46.253356165490324	Sèche	Route principale	1899-12-30 09:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500868.0	1123250.0	2015	11	2	Inattention et distraction	Manque d'attention momentané	Route de Lausanne 319
1463	9243	1568479.0	2015-03-07	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Le Grand-Saconnex	Jour	Beau	Autres	6.118330376878427	46.238173298126384	Sèche	Autre	1899-12-30 15:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498160.0	1121607.0	2015	3	7	Etat / intention du conducteur	Influence de l'alcool	Route Douanière
1464	9244	1572344.0	2015-03-16	Dérapage ou perte de maîtrise	Le Grand-Saconnex	Jour	Couvert	Autres	6.1223471469949295	46.24256569810855	Sèche	Autre	1899-12-30 14:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498478.0	1122090.0	2015	3	16	Autres mouvements dans la circulation	Marche arrière imprudente	:ERROR STATUS: NOT_FOUND
1465	9248	1634240.0	2015-08-10	Dérapage ou perte de maîtrise	Vernier	Nuit	Beau	Avec blessés légers	6.113764337239474	46.22017099536117	Sèche	Route principale	1899-12-30 21:00:00	Lundi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2497774.0	1119612.0	2015	8	10	Refus d'accorder la priorité	En obliquant à gauche devant un véhicule suivant de près sur la voie de circulation	Chemin des Coudriers
1466	9249	1687519.0	2015-12-17	Accident impliquant des piétons	Carouge GE	Jour	Couvert	Avec blessés graves	6.1375344405030035	46.1850179798579	Humide	Route principale	1899-12-30 12:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2499543.0	1115674.0	2015	12	17	Influence / comportement du piéton	Non-utilisation du passage pour piétons (à moins de 50 m)	Boulevard des Promenades 4-10
1467	9250	1674993.0	2015-11-17	Accident par tamponnement	Genève	Nuit	Couvert	Autres	6.159960555361626	46.20136972943079	Humide	Route principale	1899-12-30 18:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2501304.0	1117463.0	2015	11	17	Inattention et distraction	Manque d'attention momentané	Place de Jargonnant 5-3
1468	9251	1664231.0	2015-10-23	Accident impliquant des piétons	Carouge GE	Jour	Beau	Avec blessés légers	6.136740538716698	46.18679918836238	Sèche	Route secondaire	1899-12-30 08:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2499485.0	1115873.0	2015	10	23	Influence / comportement du piéton	Non-utilisation du trottoir	Avenue de la Praille
1469	9252	1687386.0	2015-12-17	Accident impliquant des piétons	Genève	Nuit	Beau	Avec blessés légers	6.151750633737652	46.19623816364602	Humide	Route principale	1899-12-30 07:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2500661.0	1116903.0	2015	12	17	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	Boulevard des Tranchées
1470	9253	1673732.0	2015-11-15	Collision frontale	Genève	Jour	Beau	Autres	6.149104617512085	46.21932077885433	Sèche	Route principale	1899-12-30 10:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500499.0	1119472.0	2015	11	15	Inattention et distraction	Manque d'attention momentané	Pâquis-Nations
1471	9254	1666624.0	2015-10-29	Accident en s'engageant sur une route	Plan-les-Ouates	Jour	Couvert	Avec blessés légers	6.114518056100433	46.166864325205076	Sèche	Route principale	1899-12-30 08:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2497732.0	1113686.0	2015	10	29	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Route du Vélodrome
1472	9255	1674316.0	2015-11-16	Accident impliquant des piétons	Genève	Aurore / crépuscule	Beau	Avec blessés légers	6.151115345275754	46.199541741437656	Sèche	Route principale	1899-12-30 17:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500618.0	1117271.0	2015	11	16	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	Boulevard Emile-Jaques-Dalcroze 13-11
1473	9309	1576484.0	2015-03-25	Dérapage ou perte de maîtrise	Collex	Nuit	Beau	Autres	6.123006425515555	46.27372061262484	Sèche	Route principale	1899-12-30 22:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498587.0	1125552.0	2015	3	25	Etat / intention du conducteur	Influence de l'alcool	Route de Collex
1474	9310	1577163.0	2015-03-27	Accident par tamponnement	Genève	Jour	Beau	Autres	6.152004964599942	46.201918052626155	Sèche	Route principale	1899-12-30 08:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500691.0	1117534.0	2015	3	27	Inattention et distraction	Manque d'attention momentané	Rue d'Italie 14-16
1475	9312	1549330.0	2015-01-16	Dérapage ou perte de maîtrise	Bernex	Jour	Pluie	Autres	6.082555051768884	46.18681749097314	Mouillée	Autoroute	1899-12-30 14:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2495302.0	1115946.0	2015	1	16	Vitesse	Inadaptée aux conditions de la route (mouillée, verglacée, gravillon, feuilles, etc.)	E62
1476	9313	1617778.0	2015-07-02	Accident impliquant des piétons	Genève	Nuit	Couvert	Avec blessés légers	6.161993825924376	46.20748358652675	Sèche	Route principale	1899-12-30 22:00:00	Jeudi	A l'intérieur d'une localité	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501472.0	1118140.0	2015	7	2	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	Quai Gustave-Ador 56
1477	9314	1614946.0	2015-06-26	Accident en quittant une route	Genève	Jour	Beau	Avec blessés graves	6.128560783102626	46.196196152690156	Sèche	Route principale	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2498871.0	1116928.0	2015	6	26	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Route des Jeunes
1478	9315	1595789.0	2015-05-03	Accident en parquant	Puplinge	Jour	Beau	Autres	6.2297986441477216	46.21125330605216	Sèche	Autre	1899-12-30 11:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2506711.0	1118476.0	2015	5	3	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue de Frémis
1479	9316	1591946.0	2015-05-02	Dérapage ou perte de maîtrise	Genève	Aurore / crépuscule	Couvert	Autres	6.128974104953978	46.20001561856923	Humide	Route principale	1899-12-30 05:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498910.0	1117352.0	2015	5	2	Etat / intention du conducteur	Influence de l'alcool	Rue des Deux-Ponts 32
1480	9317	1578929.0	2015-03-30	Dérapage ou perte de maîtrise	Bernex	Jour	Beau	Avec blessés légers	6.05723164874113	46.17452619258861	Sèche	Route principale	1899-12-30 08:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2493323.0	1114614.0	2015	3	30	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	Unnamed Road
1481	9318	1605774.0	2015-06-04	Accident en s'engageant sur une route	Vernier	Nuit	Beau	Avec blessés graves	6.087792930904166	46.21741595247754	Sèche	Route principale	1899-12-30 23:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2495765.0	1119340.0	2015	6	4	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Chemin de Champ-Claude 5-1
1482	9319	1595044.0	2015-05-09	Accident par tamponnement	Carouge GE	Jour	Beau	Autres	6.137922088632169	46.182890202284966	Sèche	Route principale	1899-12-30 18:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2499569.0	1115437.0	2015	5	9	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Boulevard des Promenades 25
1483	9320	1606249.0	2015-06-05	Accident par tamponnement	Meyrin	Nuit	Beau	Autres	6.098939119050665	46.223738704525225	Sèche	Route principale	1899-12-30 23:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2496637.0	1120028.0	2015	6	5	Etat / intention du conducteur	Influence de l'alcool	Route de Pré-Bois 7
1484	9321	1590802.0	2015-04-29	Accident par tamponnement	Chêne-Bourg	Jour	Beau	Autres	6.199217608728904	46.19351287034919	Sèche	Route principale	1899-12-30 11:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2504320.0	1116541.0	2015	4	29	Dépassement (circulation)	En dépassant de trop près (latéral)	:ERROR STATUS: NOT_FOUND
1485	9322	1589988.0	2015-04-22	Accident en parquant	Thônex	Jour	Beau	Autres	6.200101808362235	46.193369638276884	Sèche	Route secondaire	1899-12-30 16:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504388.0	1116524.0	2015	4	22	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue de Genève 101-91
1486	9323	1580060.0	2015-04-03	Dérapage ou perte de maîtrise	Le Grand-Saconnex	Aurore / crépuscule	Couvert	Autres	6.119373461664609	46.23793357923929	Humide	Route principale	1899-12-30 08:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498240.0	1121579.0	2015	4	3	Inattention et distraction	Manque d'attention momentané	E62
1487	9324	1617276.0	2015-07-01	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Vernier	Jour	Beau	Autres	6.10011233453392	46.21978498177523	Sèche	Autoroute	1899-12-30 18:00:00	Mercredi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2496720.0	1119587.0	2015	7	1	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Route de Vernier
1488	9325	1639038.0	2015-08-22	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Autres	6.158301759161493	46.20578633916133	Sèche	Route principale	1899-12-30 15:00:00	Samedi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501184.0	1117956.0	2015	8	22	Dépassement (circulation)	Erreur commise lors d'une manoeuvre de dépassement	Quai Gustave-Ador 28-30
1489	9326	1648908.0	2015-09-15	Accident en quittant une route	Genève	Jour	Couvert	Avec blessés graves	6.154114503094872	46.200376646602756	Humide	Route principale	1899-12-30 08:00:00	Mardi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500851.0	1117360.0	2015	9	15	Refus d'accorder la priorité	En obliquant à droite devant un véhicule dans la même direction	Boulevard Helvétique 18
